FECHA;VENTAS;CIUDAD;TOTAL_VENTA
17/03/2024;72;ALEMANIA;18.000,00 €
14/08/2024;690;SUIZA;172.500,00 €
11/02/2024;514;ESPAÑA;128.500,00 €
14/02/2024;282;CALI;70.500,00 €
23/04/2024;127;BARRANQUILLA;31.750,00 €
15/08/2024;110;SAN ANDRES;27.500,00 €
10/04/2024;128;BOGOTA;32.000,00 €
08/08/2024;89;ARMENIA;22.250,00 €
24/05/2024;656;SANTANDER;164.000,00 €
18/04/2024;61;CUCUTA;15.250,00 €
09/04/2024;525;NARIÑO;131.250,00 €
05/06/2024;557;PUTUMUYO;139.250,00 €
22/08/2024;771;BOGOTA;192.750,00 €
03/07/2024;262;IBAGUE;65.500,00 €
17/05/2024;7;PEREIRA;1.750,00 €
07/07/2024;197;MANIZALES;49.250,00 €
31/07/2024;447;ARMENIA;111.750,00 €
01/06/2024;995;ALEMANIA;248.750,00 €
05/01/2024;232;SUIZA;58.000,00 €
30/05/2024;93;ESPAÑA;23.250,00 €
24/04/2024;875;CALI;218.750,00 €
03/02/2024;699;BARRANQUILLA;174.750,00 €
15/06/2024;3;SAN ANDRES;750,00 €
05/08/2024;73;BOGOTA;18.250,00 €
18/06/2024;782;ARMENIA;195.500,00 €
04/08/2024;246;SANTANDER;61.500,00 €
19/08/2024;442;CUCUTA;110.500,00 €
04/04/2024;45;NARIÑO;11.250,00 €
31/05/2024;575;PUTUMUYO;143.750,00 €
09/06/2024;869;BOGOTA;217.250,00 €
08/05/2024;638;IBAGUE;159.500,00 €
16/05/2024;6;PEREIRA;1.500,00 €
26/01/2024;199;MANIZALES;49.750,00 €
14/02/2024;726;ARMENIA;181.500,00 €
05/01/2024;995;ALEMANIA;248.750,00 €
27/08/2024;257;SUIZA;64.250,00 €
07/01/2024;350;ESPAÑA;87.500,00 €
08/02/2024;50;CALI;12.500,00 €
19/01/2024;900;BARRANQUILLA;225.000,00 €
30/03/2024;759;SAN ANDRES;189.750,00 €
18/07/2024;301;BOGOTA;75.250,00 €
29/01/2024;320;ARMENIA;80.000,00 €
15/05/2024;104;SANTANDER;26.000,00 €
28/05/2024;188;CUCUTA;47.000,00 €
22/05/2024;458;NARIÑO;114.500,00 €
10/05/2024;705;PUTUMUYO;176.250,00 €
01/01/2024;880;BOGOTA;220.000,00 €
23/07/2024;467;IBAGUE;116.750,00 €
21/04/2024;423;PEREIRA;105.750,00 €
19/02/2024;15;MANIZALES;3.750,00 €
04/07/2024;736;ARMENIA;184.000,00 €
02/04/2024;729;ALEMANIA;182.250,00 €
17/05/2024;756;SUIZA;189.000,00 €
30/03/2024;335;ESPAÑA;83.750,00 €
11/03/2024;62;CALI;15.500,00 €
09/07/2024;115;BARRANQUILLA;28.750,00 €
10/03/2024;542;SAN ANDRES;135.500,00 €
21/05/2024;876;BOGOTA;219.000,00 €
28/07/2024;285;ARMENIA;71.250,00 €
13/06/2024;895;SANTANDER;223.750,00 €
05/07/2024;922;CUCUTA;230.500,00 €
06/06/2024;149;NARIÑO;37.250,00 €
26/02/2024;24;PUTUMUYO;6.000,00 €
27/04/2024;697;BOGOTA;174.250,00 €
04/06/2024;11;IBAGUE;2.750,00 €
17/08/2024;964;PEREIRA;241.000,00 €
12/08/2024;681;MANIZALES;170.250,00 €
21/04/2024;82;ARMENIA;20.500,00 €
03/06/2024;840;ALEMANIA;210.000,00 €
26/03/2024;3;SUIZA;750,00 €
05/02/2024;608;ESPAÑA;152.000,00 €
30/08/2024;369;CALI;92.250,00 €
14/04/2024;815;BARRANQUILLA;203.750,00 €
22/05/2024;137;SAN ANDRES;34.250,00 €
11/06/2024;673;BOGOTA;168.250,00 €
02/05/2024;427;ARMENIA;106.750,00 €
03/02/2024;431;SANTANDER;107.750,00 €
05/04/2024;700;CUCUTA;175.000,00 €
20/03/2024;385;NARIÑO;96.250,00 €
18/04/2024;254;PUTUMUYO;63.500,00 €
08/04/2024;215;BOGOTA;53.750,00 €
22/04/2024;645;IBAGUE;161.250,00 €
22/05/2024;753;PEREIRA;188.250,00 €
14/05/2024;495;MANIZALES;123.750,00 €
09/06/2024;89;ARMENIA;22.250,00 €
12/02/2024;692;ALEMANIA;173.000,00 €
29/05/2024;613;SUIZA;153.250,00 €
17/06/2024;852;ESPAÑA;213.000,00 €
03/03/2024;467;CALI;116.750,00 €
16/06/2024;698;BARRANQUILLA;174.500,00 €
03/04/2024;312;SAN ANDRES;78.000,00 €
12/06/2024;194;BOGOTA;48.500,00 €
07/02/2024;567;ARMENIA;141.750,00 €
28/01/2024;425;SANTANDER;106.250,00 €
02/02/2024;533;CUCUTA;133.250,00 €
04/07/2024;89;NARIÑO;22.250,00 €
11/08/2024;981;PUTUMUYO;245.250,00 €
05/07/2024;285;BOGOTA;71.250,00 €
30/03/2024;579;IBAGUE;144.750,00 €
08/03/2024;525;PEREIRA;131.250,00 €
14/08/2024;354;MANIZALES;88.500,00 €
18/01/2024;168;ARMENIA;42.000,00 €
13/06/2024;897;ALEMANIA;224.250,00 €
29/07/2024;207;SUIZA;51.750,00 €
03/08/2024;2;ESPAÑA;500,00 €
10/04/2024;968;CALI;242.000,00 €
17/04/2024;689;BARRANQUILLA;172.250,00 €
28/03/2024;313;SAN ANDRES;78.250,00 €
11/04/2024;132;BOGOTA;33.000,00 €
14/02/2024;821;ARMENIA;205.250,00 €
19/07/2024;792;SANTANDER;198.000,00 €
08/05/2024;420;CUCUTA;105.000,00 €
11/08/2024;575;NARIÑO;143.750,00 €
27/04/2024;789;PUTUMUYO;197.250,00 €
07/03/2024;69;BOGOTA;17.250,00 €
13/04/2024;800;IBAGUE;200.000,00 €
13/01/2024;968;PEREIRA;242.000,00 €
21/01/2024;394;MANIZALES;98.500,00 €
02/08/2024;6;ARMENIA;1.500,00 €
13/01/2024;719;ALEMANIA;179.750,00 €
02/06/2024;498;SUIZA;124.500,00 €
07/02/2024;120;ESPAÑA;30.000,00 €
07/01/2024;390;CALI;97.500,00 €
23/08/2024;625;BARRANQUILLA;156.250,00 €
31/08/2024;111;SAN ANDRES;27.750,00 €
17/06/2024;715;BOGOTA;178.750,00 €
07/08/2024;117;ARMENIA;29.250,00 €
08/02/2024;197;SANTANDER;49.250,00 €
25/07/2024;311;CUCUTA;77.750,00 €
28/01/2024;740;NARIÑO;185.000,00 €
21/06/2024;424;PUTUMUYO;106.000,00 €
31/05/2024;184;BOGOTA;46.000,00 €
09/08/2024;546;IBAGUE;136.500,00 €
25/06/2024;766;PEREIRA;191.500,00 €
16/05/2024;365;MANIZALES;91.250,00 €
29/01/2024;773;ARMENIA;193.250,00 €
11/05/2024;101;ALEMANIA;25.250,00 €
23/05/2024;285;SUIZA;71.250,00 €
21/04/2024;968;ESPAÑA;242.000,00 €
02/01/2024;434;CALI;108.500,00 €
27/04/2024;271;BARRANQUILLA;67.750,00 €
14/06/2024;581;SAN ANDRES;145.250,00 €
23/04/2024;726;BOGOTA;181.500,00 €
15/01/2024;972;ARMENIA;243.000,00 €
04/04/2024;682;SANTANDER;170.500,00 €
01/01/2024;288;CUCUTA;72.000,00 €
22/08/2024;409;NARIÑO;102.250,00 €
06/08/2024;723;PUTUMUYO;180.750,00 €
04/06/2024;125;BOGOTA;31.250,00 €
29/08/2024;940;IBAGUE;235.000,00 €
05/02/2024;945;PEREIRA;236.250,00 €
30/06/2024;976;MANIZALES;244.000,00 €
10/07/2024;960;ARMENIA;240.000,00 €
23/01/2024;22;ALEMANIA;5.500,00 €
24/07/2024;293;SUIZA;73.250,00 €
07/06/2024;100;ESPAÑA;25.000,00 €
16/01/2024;859;CALI;214.750,00 €
31/01/2024;971;BARRANQUILLA;242.750,00 €
03/05/2024;125;SAN ANDRES;31.250,00 €
01/02/2024;326;BOGOTA;81.500,00 €
18/08/2024;298;ARMENIA;74.500,00 €
26/02/2024;148;SANTANDER;37.000,00 €
24/01/2024;385;CUCUTA;96.250,00 €
18/01/2024;318;NARIÑO;79.500,00 €
07/05/2024;582;PUTUMUYO;145.500,00 €
18/03/2024;108;BOGOTA;27.000,00 €
02/07/2024;79;IBAGUE;19.750,00 €
01/05/2024;950;PEREIRA;237.500,00 €
12/06/2024;627;MANIZALES;156.750,00 €
15/01/2024;155;ARMENIA;38.750,00 €
11/04/2024;195;ALEMANIA;48.750,00 €
17/05/2024;247;SUIZA;61.750,00 €
12/06/2024;184;ESPAÑA;46.000,00 €
22/04/2024;444;CALI;111.000,00 €
28/03/2024;667;BARRANQUILLA;166.750,00 €
22/03/2024;672;SAN ANDRES;168.000,00 €
13/01/2024;410;BOGOTA;102.500,00 €
21/04/2024;306;ARMENIA;76.500,00 €
30/07/2024;449;SANTANDER;112.250,00 €
03/01/2024;182;CUCUTA;45.500,00 €
07/07/2024;272;NARIÑO;68.000,00 €
18/08/2024;159;PUTUMUYO;39.750,00 €
02/06/2024;678;BOGOTA;169.500,00 €
03/05/2024;22;IBAGUE;5.500,00 €
11/04/2024;398;PEREIRA;99.500,00 €
25/06/2024;121;MANIZALES;30.250,00 €
29/03/2024;26;ARMENIA;6.500,00 €
23/07/2024;818;ALEMANIA;204.500,00 €
17/03/2024;67;SUIZA;16.750,00 €
03/03/2024;512;ESPAÑA;128.000,00 €
08/06/2024;448;CALI;112.000,00 €
10/04/2024;97;BARRANQUILLA;24.250,00 €
10/03/2024;343;SAN ANDRES;85.750,00 €
20/07/2024;289;BOGOTA;72.250,00 €
03/01/2024;611;ARMENIA;152.750,00 €
03/07/2024;771;SANTANDER;192.750,00 €
31/07/2024;904;CUCUTA;226.000,00 €
25/08/2024;291;NARIÑO;72.750,00 €
01/07/2024;335;PUTUMUYO;83.750,00 €
26/05/2024;486;BOGOTA;121.500,00 €
11/05/2024;342;IBAGUE;85.500,00 €
12/03/2024;254;PEREIRA;63.500,00 €
28/04/2024;539;MANIZALES;134.750,00 €
28/04/2024;629;ARMENIA;157.250,00 €
29/03/2024;1;ALEMANIA;250,00 €
03/02/2024;96;SUIZA;24.000,00 €
29/03/2024;350;ESPAÑA;87.500,00 €
31/03/2024;248;CALI;62.000,00 €
29/05/2024;813;BARRANQUILLA;203.250,00 €
10/06/2024;522;SAN ANDRES;130.500,00 €
19/05/2024;254;BOGOTA;63.500,00 €
01/02/2024;553;ARMENIA;138.250,00 €
15/06/2024;394;SANTANDER;98.500,00 €
27/01/2024;315;CUCUTA;78.750,00 €
29/05/2024;520;NARIÑO;130.000,00 €
19/07/2024;113;PUTUMUYO;28.250,00 €
19/04/2024;530;BOGOTA;132.500,00 €
13/01/2024;783;IBAGUE;195.750,00 €
03/01/2024;42;PEREIRA;10.500,00 €
08/04/2024;640;MANIZALES;160.000,00 €
14/03/2024;916;ARMENIA;229.000,00 €
17/06/2024;987;ALEMANIA;246.750,00 €
28/04/2024;209;SUIZA;52.250,00 €
05/07/2024;990;ESPAÑA;247.500,00 €
17/07/2024;602;CALI;150.500,00 €
03/03/2024;179;BARRANQUILLA;44.750,00 €
10/05/2024;707;SAN ANDRES;176.750,00 €
11/05/2024;201;BOGOTA;50.250,00 €
21/01/2024;26;ARMENIA;6.500,00 €
17/02/2024;152;SANTANDER;38.000,00 €
17/01/2024;804;CUCUTA;201.000,00 €
11/08/2024;982;NARIÑO;245.500,00 €
21/05/2024;242;PUTUMUYO;60.500,00 €
01/03/2024;405;BOGOTA;101.250,00 €
22/05/2024;776;IBAGUE;194.000,00 €
03/03/2024;576;PEREIRA;144.000,00 €
19/05/2024;799;MANIZALES;199.750,00 €
26/05/2024;509;ARMENIA;127.250,00 €
27/07/2024;687;ALEMANIA;171.750,00 €
06/01/2024;633;SUIZA;158.250,00 €
02/06/2024;145;ESPAÑA;36.250,00 €
01/01/2024;616;CALI;154.000,00 €
16/01/2024;305;BARRANQUILLA;76.250,00 €
14/07/2024;958;SAN ANDRES;239.500,00 €
19/02/2024;533;BOGOTA;133.250,00 €
26/01/2024;578;ARMENIA;144.500,00 €
02/03/2024;222;SANTANDER;55.500,00 €
10/06/2024;995;CUCUTA;248.750,00 €
17/01/2024;963;NARIÑO;240.750,00 €
13/07/2024;257;PUTUMUYO;64.250,00 €
18/08/2024;580;BOGOTA;145.000,00 €
22/04/2024;989;IBAGUE;247.250,00 €
24/02/2024;549;PEREIRA;137.250,00 €
26/02/2024;277;MANIZALES;69.250,00 €
28/04/2024;111;ARMENIA;27.750,00 €
21/02/2024;849;ALEMANIA;212.250,00 €
01/06/2024;946;SUIZA;236.500,00 €
10/03/2024;640;ESPAÑA;160.000,00 €
02/03/2024;885;CALI;221.250,00 €
17/01/2024;669;BARRANQUILLA;167.250,00 €
19/08/2024;21;SAN ANDRES;5.250,00 €
05/08/2024;959;BOGOTA;239.750,00 €
21/05/2024;224;ARMENIA;56.000,00 €
03/03/2024;387;SANTANDER;96.750,00 €
13/08/2024;815;CUCUTA;203.750,00 €
05/06/2024;47;NARIÑO;11.750,00 €
28/02/2024;213;PUTUMUYO;53.250,00 €
28/02/2024;289;BOGOTA;72.250,00 €
08/03/2024;282;IBAGUE;70.500,00 €
05/07/2024;867;PEREIRA;216.750,00 €
05/07/2024;161;MANIZALES;40.250,00 €
07/08/2024;646;ARMENIA;161.500,00 €
05/08/2024;305;ALEMANIA;76.250,00 €
28/06/2024;720;SUIZA;180.000,00 €
31/07/2024;141;ESPAÑA;35.250,00 €
28/01/2024;547;CALI;136.750,00 €
11/02/2024;283;BARRANQUILLA;70.750,00 €
30/08/2024;119;SAN ANDRES;29.750,00 €
13/04/2024;926;BOGOTA;231.500,00 €
25/07/2024;692;ARMENIA;173.000,00 €
18/08/2024;496;SANTANDER;124.000,00 €
09/01/2024;397;CUCUTA;99.250,00 €
14/08/2024;847;NARIÑO;211.750,00 €
30/07/2024;123;PUTUMUYO;30.750,00 €
17/06/2024;172;BOGOTA;43.000,00 €
25/04/2024;148;IBAGUE;37.000,00 €
10/02/2024;653;PEREIRA;163.250,00 €
19/04/2024;243;MANIZALES;60.750,00 €
04/08/2024;676;ARMENIA;169.000,00 €
19/05/2024;890;ALEMANIA;222.500,00 €
22/07/2024;497;SUIZA;124.250,00 €
21/04/2024;921;ESPAÑA;230.250,00 €
11/07/2024;175;CALI;43.750,00 €
05/06/2024;630;BARRANQUILLA;157.500,00 €
04/05/2024;218;SAN ANDRES;54.500,00 €
30/08/2024;357;BOGOTA;89.250,00 €
09/03/2024;259;ARMENIA;64.750,00 €
24/06/2024;796;SANTANDER;199.000,00 €
28/04/2024;868;CUCUTA;217.000,00 €
29/02/2024;912;NARIÑO;228.000,00 €
07/07/2024;557;PUTUMUYO;139.250,00 €
10/03/2024;153;BOGOTA;38.250,00 €
23/04/2024;281;IBAGUE;70.250,00 €
26/03/2024;268;PEREIRA;67.000,00 €
04/04/2024;940;MANIZALES;235.000,00 €
25/05/2024;379;ARMENIA;94.750,00 €
27/08/2024;317;ALEMANIA;79.250,00 €
03/05/2024;342;SUIZA;85.500,00 €
15/05/2024;870;ESPAÑA;217.500,00 €
07/05/2024;455;CALI;113.750,00 €
07/06/2024;847;BARRANQUILLA;211.750,00 €
01/06/2024;418;SAN ANDRES;104.500,00 €
25/03/2024;714;BOGOTA;178.500,00 €
10/05/2024;80;ARMENIA;20.000,00 €
19/05/2024;576;SANTANDER;144.000,00 €
22/01/2024;437;CUCUTA;109.250,00 €
02/08/2024;553;NARIÑO;138.250,00 €
02/05/2024;633;PUTUMUYO;158.250,00 €
11/07/2024;270;BOGOTA;67.500,00 €
18/03/2024;922;IBAGUE;230.500,00 €
29/06/2024;244;PEREIRA;61.000,00 €
13/03/2024;194;MANIZALES;48.500,00 €
21/04/2024;23;ARMENIA;5.750,00 €
30/07/2024;513;ALEMANIA;128.250,00 €
11/08/2024;61;SUIZA;15.250,00 €
09/04/2024;84;ESPAÑA;21.000,00 €
30/07/2024;147;CALI;36.750,00 €
25/07/2024;742;BARRANQUILLA;185.500,00 €
12/05/2024;84;SAN ANDRES;21.000,00 €
28/04/2024;233;BOGOTA;58.250,00 €
15/04/2024;162;ARMENIA;40.500,00 €
20/04/2024;969;SANTANDER;242.250,00 €
13/05/2024;674;CUCUTA;168.500,00 €
18/08/2024;751;NARIÑO;187.750,00 €
24/08/2024;605;PUTUMUYO;151.250,00 €
22/08/2024;643;BOGOTA;160.750,00 €
13/03/2024;582;IBAGUE;145.500,00 €
25/06/2024;263;PEREIRA;65.750,00 €
11/06/2024;41;MANIZALES;10.250,00 €
14/08/2024;1;ARMENIA;250,00 €
04/06/2024;494;ALEMANIA;123.500,00 €
29/01/2024;398;SUIZA;99.500,00 €
06/05/2024;711;ESPAÑA;177.750,00 €
15/07/2024;194;CALI;48.500,00 €
06/06/2024;123;BARRANQUILLA;30.750,00 €
21/03/2024;771;SAN ANDRES;192.750,00 €
02/02/2024;368;BOGOTA;92.000,00 €
06/05/2024;653;ARMENIA;163.250,00 €
06/07/2024;934;SANTANDER;233.500,00 €
28/03/2024;858;CUCUTA;214.500,00 €
15/01/2024;208;NARIÑO;52.000,00 €
07/06/2024;443;PUTUMUYO;110.750,00 €
16/05/2024;776;BOGOTA;194.000,00 €
25/03/2024;759;IBAGUE;189.750,00 €
19/01/2024;104;PEREIRA;26.000,00 €
20/08/2024;235;MANIZALES;58.750,00 €
17/07/2024;47;ARMENIA;11.750,00 €
29/07/2024;54;ALEMANIA;13.500,00 €
17/01/2024;355;SUIZA;88.750,00 €
29/06/2024;165;ESPAÑA;41.250,00 €
09/02/2024;818;CALI;204.500,00 €
09/05/2024;864;BARRANQUILLA;216.000,00 €
23/03/2024;190;SAN ANDRES;47.500,00 €
29/04/2024;4;BOGOTA;1.000,00 €
11/06/2024;553;ARMENIA;138.250,00 €
12/01/2024;962;SANTANDER;240.500,00 €
07/08/2024;72;CUCUTA;18.000,00 €
05/03/2024;983;NARIÑO;245.750,00 €
30/07/2024;752;PUTUMUYO;188.000,00 €
14/03/2024;662;BOGOTA;165.500,00 €
04/05/2024;484;IBAGUE;121.000,00 €
27/08/2024;707;PEREIRA;176.750,00 €
21/08/2024;976;MANIZALES;244.000,00 €
13/08/2024;319;ARMENIA;79.750,00 €
28/02/2024;454;ALEMANIA;113.500,00 €
31/01/2024;292;SUIZA;73.000,00 €
11/04/2024;948;ESPAÑA;237.000,00 €
24/01/2024;191;CALI;47.750,00 €
27/07/2024;792;BARRANQUILLA;198.000,00 €
05/07/2024;486;SAN ANDRES;121.500,00 €
08/08/2024;984;BOGOTA;246.000,00 €
29/08/2024;907;ARMENIA;226.750,00 €
30/07/2024;744;SANTANDER;186.000,00 €
15/08/2024;879;CUCUTA;219.750,00 €
30/04/2024;620;NARIÑO;155.000,00 €
21/04/2024;470;PUTUMUYO;117.500,00 €
10/08/2024;653;BOGOTA;163.250,00 €
07/07/2024;42;IBAGUE;10.500,00 €
30/07/2024;61;PEREIRA;15.250,00 €
16/08/2024;77;MANIZALES;19.250,00 €
08/08/2024;721;ARMENIA;180.250,00 €
15/08/2024;342;ALEMANIA;85.500,00 €
20/05/2024;9;SUIZA;2.250,00 €
22/01/2024;614;ESPAÑA;153.500,00 €
16/04/2024;408;CALI;102.000,00 €
09/08/2024;627;BARRANQUILLA;156.750,00 €
21/08/2024;369;SAN ANDRES;92.250,00 €
21/02/2024;276;BOGOTA;69.000,00 €
25/05/2024;725;ARMENIA;181.250,00 €
13/01/2024;222;SANTANDER;55.500,00 €
21/03/2024;996;CUCUTA;249.000,00 €
24/08/2024;131;NARIÑO;32.750,00 €
23/04/2024;174;PUTUMUYO;43.500,00 €
25/08/2024;596;BOGOTA;149.000,00 €
19/05/2024;865;IBAGUE;216.250,00 €
22/08/2024;386;PEREIRA;96.500,00 €
03/02/2024;873;MANIZALES;218.250,00 €
11/08/2024;679;ARMENIA;169.750,00 €
10/07/2024;828;ALEMANIA;207.000,00 €
01/05/2024;364;SUIZA;91.000,00 €
15/08/2024;709;ESPAÑA;177.250,00 €
18/03/2024;873;CALI;218.250,00 €
04/07/2024;798;BARRANQUILLA;199.500,00 €
25/02/2024;772;SAN ANDRES;193.000,00 €
26/06/2024;614;BOGOTA;153.500,00 €
12/06/2024;69;ARMENIA;17.250,00 €
09/01/2024;969;SANTANDER;242.250,00 €
10/05/2024;197;CUCUTA;49.250,00 €
16/02/2024;949;NARIÑO;237.250,00 €
02/06/2024;180;PUTUMUYO;45.000,00 €
07/01/2024;845;BOGOTA;211.250,00 €
26/03/2024;710;IBAGUE;177.500,00 €
10/07/2024;878;PEREIRA;219.500,00 €
28/04/2024;537;MANIZALES;134.250,00 €
08/06/2024;427;ARMENIA;106.750,00 €
04/06/2024;417;ALEMANIA;104.250,00 €
21/02/2024;319;SUIZA;79.750,00 €
13/07/2024;743;ESPAÑA;185.750,00 €
16/04/2024;860;CALI;215.000,00 €
13/04/2024;520;BARRANQUILLA;130.000,00 €
30/03/2024;227;SAN ANDRES;56.750,00 €
17/08/2024;173;BOGOTA;43.250,00 €
19/02/2024;192;ARMENIA;48.000,00 €
11/07/2024;866;SANTANDER;216.500,00 €
14/02/2024;94;CUCUTA;23.500,00 €
20/07/2024;304;NARIÑO;76.000,00 €
11/03/2024;68;PUTUMUYO;17.000,00 €
04/07/2024;889;BOGOTA;222.250,00 €
08/04/2024;366;IBAGUE;91.500,00 €
01/05/2024;289;PEREIRA;72.250,00 €
13/04/2024;807;MANIZALES;201.750,00 €
06/03/2024;565;ARMENIA;141.250,00 €
15/07/2024;234;ALEMANIA;58.500,00 €
08/03/2024;735;SUIZA;183.750,00 €
06/04/2024;341;ESPAÑA;85.250,00 €
24/06/2024;871;CALI;217.750,00 €
05/03/2024;289;BARRANQUILLA;72.250,00 €
13/05/2024;654;SAN ANDRES;163.500,00 €
28/06/2024;986;BOGOTA;246.500,00 €
14/05/2024;314;ARMENIA;78.500,00 €
16/02/2024;182;SANTANDER;45.500,00 €
18/01/2024;149;CUCUTA;37.250,00 €
30/06/2024;99;NARIÑO;24.750,00 €
06/08/2024;517;PUTUMUYO;129.250,00 €
06/07/2024;906;BOGOTA;226.500,00 €
05/08/2024;797;IBAGUE;199.250,00 €
10/08/2024;685;PEREIRA;171.250,00 €
13/01/2024;327;MANIZALES;81.750,00 €
20/03/2024;435;ARMENIA;108.750,00 €
23/07/2024;484;ALEMANIA;121.000,00 €
28/03/2024;221;SUIZA;55.250,00 €
10/07/2024;351;ESPAÑA;87.750,00 €
29/02/2024;215;CALI;53.750,00 €
08/02/2024;813;BARRANQUILLA;203.250,00 €
02/06/2024;435;SAN ANDRES;108.750,00 €
17/07/2024;9;BOGOTA;2.250,00 €
23/03/2024;380;ARMENIA;95.000,00 €
02/06/2024;692;SANTANDER;173.000,00 €
25/06/2024;824;CUCUTA;206.000,00 €
15/05/2024;839;NARIÑO;209.750,00 €
25/01/2024;924;PUTUMUYO;231.000,00 €
07/04/2024;1;BOGOTA;250,00 €
22/05/2024;89;IBAGUE;22.250,00 €
24/07/2024;899;PEREIRA;224.750,00 €
15/05/2024;237;MANIZALES;59.250,00 €
21/04/2024;497;ARMENIA;124.250,00 €
15/02/2024;838;ALEMANIA;209.500,00 €
02/03/2024;101;SUIZA;25.250,00 €
28/07/2024;260;ESPAÑA;65.000,00 €
20/01/2024;949;CALI;237.250,00 €
08/01/2024;497;BARRANQUILLA;124.250,00 €
24/07/2024;788;SAN ANDRES;197.000,00 €
09/01/2024;845;BOGOTA;211.250,00 €
21/04/2024;826;ARMENIA;206.500,00 €
29/03/2024;489;SANTANDER;122.250,00 €
13/01/2024;16;CUCUTA;4.000,00 €
20/01/2024;27;NARIÑO;6.750,00 €
11/02/2024;82;PUTUMUYO;20.500,00 €
21/06/2024;105;BOGOTA;26.250,00 €
07/04/2024;524;IBAGUE;131.000,00 €
08/08/2024;960;PEREIRA;240.000,00 €
11/01/2024;876;MANIZALES;219.000,00 €
07/02/2024;776;ARMENIA;194.000,00 €
25/01/2024;779;ALEMANIA;194.750,00 €
08/04/2024;7;SUIZA;1.750,00 €
11/03/2024;677;ESPAÑA;169.250,00 €
04/04/2024;710;CALI;177.500,00 €
03/02/2024;254;BARRANQUILLA;63.500,00 €
05/01/2024;814;SAN ANDRES;203.500,00 €
15/02/2024;640;BOGOTA;160.000,00 €
17/07/2024;554;ARMENIA;138.500,00 €
30/03/2024;222;SANTANDER;55.500,00 €
26/01/2024;679;CUCUTA;169.750,00 €
07/03/2024;42;NARIÑO;10.500,00 €
17/02/2024;500;PUTUMUYO;125.000,00 €
15/03/2024;494;BOGOTA;123.500,00 €
25/04/2024;984;IBAGUE;246.000,00 €
24/05/2024;756;PEREIRA;189.000,00 €
17/04/2024;714;MANIZALES;178.500,00 €
03/08/2024;957;ARMENIA;239.250,00 €
10/03/2024;693;ALEMANIA;173.250,00 €
09/03/2024;737;SUIZA;184.250,00 €
25/07/2024;291;ESPAÑA;72.750,00 €
21/05/2024;668;CALI;167.000,00 €
25/06/2024;920;BARRANQUILLA;230.000,00 €
04/05/2024;547;SAN ANDRES;136.750,00 €
18/07/2024;379;BOGOTA;94.750,00 €
06/03/2024;114;ARMENIA;28.500,00 €
15/02/2024;689;SANTANDER;172.250,00 €
12/06/2024;568;CUCUTA;142.000,00 €
06/01/2024;431;NARIÑO;107.750,00 €
23/06/2024;613;PUTUMUYO;153.250,00 €
03/08/2024;607;BOGOTA;151.750,00 €
13/08/2024;514;IBAGUE;128.500,00 €
19/04/2024;683;PEREIRA;170.750,00 €
10/06/2024;124;MANIZALES;31.000,00 €
05/05/2024;116;ARMENIA;29.000,00 €
16/01/2024;240;ALEMANIA;60.000,00 €
06/06/2024;917;SUIZA;229.250,00 €
12/07/2024;726;ESPAÑA;181.500,00 €
26/08/2024;691;CALI;172.750,00 €
26/01/2024;444;BARRANQUILLA;111.000,00 €
10/06/2024;118;SAN ANDRES;29.500,00 €
12/05/2024;874;BOGOTA;218.500,00 €
17/02/2024;630;ARMENIA;157.500,00 €
10/05/2024;596;SANTANDER;149.000,00 €
04/08/2024;229;CUCUTA;57.250,00 €
12/08/2024;887;NARIÑO;221.750,00 €
20/03/2024;166;PUTUMUYO;41.500,00 €
21/01/2024;741;BOGOTA;185.250,00 €
28/02/2024;885;IBAGUE;221.250,00 €
11/07/2024;137;PEREIRA;34.250,00 €
03/08/2024;856;MANIZALES;214.000,00 €
08/05/2024;508;ARMENIA;127.000,00 €
09/05/2024;354;ALEMANIA;88.500,00 €
21/04/2024;218;SUIZA;54.500,00 €
21/03/2024;140;ESPAÑA;35.000,00 €
05/04/2024;954;CALI;238.500,00 €
30/07/2024;807;BARRANQUILLA;201.750,00 €
18/04/2024;390;SAN ANDRES;97.500,00 €
11/05/2024;303;BOGOTA;75.750,00 €
27/05/2024;838;ARMENIA;209.500,00 €
03/08/2024;662;SANTANDER;165.500,00 €
07/05/2024;44;CUCUTA;11.000,00 €
23/05/2024;842;NARIÑO;210.500,00 €
26/02/2024;579;PUTUMUYO;144.750,00 €
06/07/2024;245;BOGOTA;61.250,00 €
15/06/2024;623;IBAGUE;155.750,00 €
19/02/2024;211;PEREIRA;52.750,00 €
19/05/2024;195;MANIZALES;48.750,00 €
28/03/2024;4;ARMENIA;1.000,00 €
24/07/2024;897;ALEMANIA;224.250,00 €
15/06/2024;329;SUIZA;82.250,00 €
05/04/2024;972;ESPAÑA;243.000,00 €
23/03/2024;960;CALI;240.000,00 €
29/02/2024;425;BARRANQUILLA;106.250,00 €
13/04/2024;46;SAN ANDRES;11.500,00 €
25/08/2024;153;BOGOTA;38.250,00 €
24/07/2024;392;ARMENIA;98.000,00 €
14/01/2024;806;SANTANDER;201.500,00 €
14/04/2024;475;CUCUTA;118.750,00 €
08/08/2024;657;NARIÑO;164.250,00 €
10/06/2024;825;PUTUMUYO;206.250,00 €
12/03/2024;108;BOGOTA;27.000,00 €
26/05/2024;103;IBAGUE;25.750,00 €
